"","sire","dam","id","loci","n.loci","LLRpair","LLRdam","LLRsire","dam.batch","sire.batch","Fertilization_pairs"
"368","adapter_trim.F0-B21.bam","adapter_trim.F0-B10.bam","adapter_trim.F1-J12-pH8.bam","CM084273_1_7839417.1, CM084276_1_38787723.1, CM084266_1_69052185.0, CM084277_1_30505565.0, CM084275_1_524596.0, CM084279_1_31409052.0, CM084264_1_69294926.0, CM084266_1_66383611.0, CM084265_1_71796309.1, CM084277_1_30611507.0, CM084264_1_61167202.1, CM084272_1_33453618.0, CM084266_1_50301468.1, CM084276_1_38773525.0, CM084268_1_18519472.0, CM084270_1_2585592.0, CM084274_1_4694916.0, CM084276_1_37353202.0, CM084271_1_1034852.1, CM084275_1_39780930.1, CM084274_1_4863041.0, CM084264_1_74266371.0, CM084274_1_5120580.1, CM084265_1_24901907.1, CM084270_1_32126729.1, CM084275_1_29098877.0, CM084266_1_68960355.1, CM084265_1_66141830.1, CM084275_1_1304704.1, CM084273_1_42285391.1, CM084277_1_30026693.1, CM084269_1_45438470.0, CM084271_1_379011.0, CM084264_1_70466152.0, CM084266_1_57882581.0, CM084264_1_64487824.1, CM084275_1_35722051.0, CM084264_1_34300890.0, CM084276_1_2855903.0, CM084271_1_379057.0, CM084274_1_4795086.1, CM084266_1_62460100.1, CM084267_1_11257262.0, CM084264_1_34301630.1, CM084269_1_41809353.0, CM084264_1_8098032.1, CM084278_1_16774020.0, CM084272_1_7002402.1, CM084276_1_38557410.0, CM084264_1_61167189.0","50","0.3","-0.26","-0.67","2, 3, 5","4, 5","TRUE"
"369","adapter_trim.F0-B21.bam","adapter_trim.F0-B27.bam","adapter_trim.F1-J110-pH8.bam","CM084266_1_69141117.1, CM084266_1_66418368.1, CM084268_1_50739238.1, CM084268_1_298790.0, CM084266_1_58102684.0, CM084266_1_69051080.0, CM084277_1_29780153.0, CM084278_1_15228738.0, CM084272_1_1704404.1, CM084279_1_32641182.1, CM084271_1_43860456.0, CM084276_1_37916914.1, CM084266_1_23321829.1, CM084274_1_5028288.1, CM084278_1_22665064.0, CM084266_1_65576934.1, CM084268_1_50224889.1, CM084270_1_4751834.1, CM084274_1_4792256.1, CM084279_1_32666444.0, CM084270_1_47076332.0, CM084267_1_13261525.1, CM084265_1_70798125.0, CM084270_1_46590815.0, CM084266_1_66483880.1, CM084271_1_30532484.0, CM084269_1_46694331.1, CM084270_1_19464627.0, CM084274_1_4795903.0, CM084271_1_23942504.1, CM084271_1_4574012.0, CM084272_1_33578227.0, CM084265_1_59220865.0, CM084265_1_66141830.1, CM084267_1_30270830.0, CM084267_1_50994193.1, CM084275_1_529161.1, CM084266_1_57841523.0, CM084264_1_73312740.1, CM084265_1_68806450.1, CM084275_1_35719374.1, CM084274_1_4789233.0, CM084269_1_1558064.1, CM084266_1_25399242.1, CM084264_1_69298657.1, CM084276_1_38287449.0, CM084267_1_2165108.1, CM084277_1_10417524.1, CM084276_1_37916914.0, CM084276_1_38558670.1","50","0.34","-0.46","-0.07","3","4, 5","FALSE"
"370","adapter_trim.F0-B21.bam","adapter_trim.F0-B4.bam","adapter_trim.3.bam","CM084277_1_30611507.0, CM084264_1_34293018.1, CM084268_1_50739238.0, CM084265_1_71796309.1, CM084265_1_60219092.1, CM084276_1_38096618.1, CM084266_1_65298589.1, CM084270_1_32126731.1, CM084265_1_73059931.0, CM084270_1_46587591.1, CM084265_1_19672164.0, CM084267_1_51241061.1, CM084278_1_32252684.0, CM084279_1_1063045.0, CM084264_1_70188213.1, CM084264_1_70466179.0, CM084264_1_69303594.1, CM084264_1_74266331.0, CM084276_1_38285696.1, CM084265_1_70801101.0, CM084269_1_1577700.0, CM084265_1_58483282.1, CM084264_1_73309406.0, CM084274_1_4708749.0, CM084266_1_62468799.0, CM084264_1_74266355.1, CM084274_1_4792092.0, CM084267_1_2653032.1, CM084274_1_42294261.0, CM084275_1_661848.1, CM084266_1_38532340.0, CM084264_1_2740285.1, CM084270_1_46589386.1, CM084265_1_3130643.0, CM084265_1_68869208.1, CM084269_1_15828545.1, CM084265_1_1816564.0, CM084274_1_4869791.1, CM084271_1_7136548.1, CM084269_1_45238247.1, CM084264_1_34294397.1, CM084274_1_5566177.1, CM084265_1_71797896.1, CM084265_1_59221275.1, CM084265_1_64196870.0, CM084269_1_47265300.0, CM084276_1_1625215.1, CM084266_1_57883008.1, CM084271_1_44070252.0, CM084277_1_30629891.1","50","0.35","-0.48","-0.2","1","4, 5","FALSE"
"371","adapter_trim.F0-B21.bam","adapter_trim.F0-B27.bam","adapter_trim.F1-B3-pH8.bam","CM084279_1_10150670.1, CM084264_1_73311139.1, CM084271_1_39685141.1, CM084265_1_69381455.1, CM084265_1_66143673.1, CM084277_1_30611496.1, CM084270_1_9401006.1, CM084264_1_34294033.1, CM084272_1_1894347.0, CM084275_1_19996863.0, CM084279_1_33014997.0, CM084271_1_44104716.0, CM084264_1_66561947.1, CM084268_1_1508040.1, CM084267_1_5165711.1, CM084265_1_71265340.1, CM084274_1_4863779.0, CM084265_1_54591384.0, CM084269_1_35627230.1, CM084271_1_37170448.1, CM084272_1_33453681.1, CM084278_1_22656620.0, CM084265_1_68807634.1, CM084264_1_69870956.1, CM084271_1_1033788.0, CM084275_1_675849.0, CM084274_1_4788646.0, CM084266_1_58087784.0, CM084265_1_68074267.1, CM084271_1_257149.0, CM084269_1_15809964.0, CM084273_1_31862476.1, CM084273_1_42252907.0, CM084264_1_8233152.0, CM084277_1_30026693.0, CM084265_1_71925202.1, CM084264_1_73309412.0, CM084266_1_58086170.0, CM084275_1_675783.1, CM084267_1_9175849.1, CM084265_1_71794015.0, CM084277_1_29781980.0, CM084272_1_33606995.1, CM084268_1_3261991.0, CM084274_1_4808183.0, CM084275_1_23104495.1, CM084276_1_38117392.1, CM084278_1_32252661.0, CM084267_1_5165677.0, CM084266_1_71166435.1","50","0.18","-0.67","-0.85","3","4, 5","FALSE"
"372","adapter_trim.F0-B21.bam","adapter_trim.F0-B27.bam","adapter_trim.F1-J313-pH75.bam","CM084276_1_37353183.0, CM084278_1_23547493.0, CM084279_1_32648014.0, CM084264_1_6151081.0, CM084273_1_42285571.1, CM084271_1_43860456.0, CM084278_1_22667330.0, CM084266_1_71149025.0, CM084275_1_38169337.0, CM084268_1_50200519.0, CM084269_1_1572344.0, CM084274_1_4795062.0, CM084276_1_38772810.1, CM084277_1_5804354.1, CM084272_1_33452056.0, CM084265_1_1229890.1, CM084266_1_68919262.0, CM084276_1_1856932.1, CM084266_1_70707515.1, CM084279_1_1196450.1, CM084265_1_72898809.0, CM084269_1_1558064.0, CM084266_1_68319474.0, CM084273_1_31862599.1, CM084274_1_4686943.0, CM084265_1_1118701.1, CM084277_1_5804551.1, CM084277_1_18546604.1, CM084269_1_40336207.1, CM084265_1_69913596.1, CM084275_1_675783.1, CM084270_1_4920968.0, CM084265_1_73061282.1, CM084264_1_73926180.1, CM084269_1_42862775.1, CM084279_1_1063031.1, CM084274_1_4730203.1, CM084276_1_38558507.0, CM084279_1_1196450.1, CM084275_1_312851.1, CM084264_1_73152605.0, CM084272_1_41046375.0, CM084265_1_72368299.1, CM084265_1_785368.1, CM084271_1_43338888.1, CM084275_1_660866.0, CM084278_1_34806817.1, CM084274_1_4863175.0, CM084268_1_24031433.1, CM084264_1_73927181.0","50","0.39","-0.7","-0.16","3","4, 5","FALSE"
"373","adapter_trim.F0-B21.bam","adapter_trim.F0-B4.bam","adapter_trim.F1-J311-pH75.bam","CM084275_1_39774860.1, CM084266_1_67097921.1, CM084277_1_30953057.1, CM084279_1_1892713.0, CM084267_1_13229666.0, CM084271_1_337322.1, CM084277_1_35287266.1, CM084269_1_1563962.0, CM084277_1_36522229.1, CM084270_1_4921089.1, CM084265_1_70607188.0, CM084271_1_287653.0, CM084266_1_71149023.0, CM084264_1_15073840.0, CM084264_1_73349423.1, CM084271_1_30532473.1, CM084274_1_42859668.0, CM084275_1_39501427.1, CM084275_1_39502397.0, CM084277_1_30505537.1, CM084264_1_70190075.1, CM084270_1_26884058.1, CM084278_1_20732798.0, CM084265_1_71265328.1, CM084276_1_2857930.0, CM084273_1_10381194.0, CM084271_1_44228071.1, CM084278_1_20701467.0, CM084264_1_71189798.1, CM084274_1_4694578.0, CM084268_1_2832736.0, CM084276_1_25532347.1, CM084264_1_70174612.1, CM084274_1_5566177.0, CM084272_1_1883699.1, CM084268_1_50681662.1, CM084278_1_20623588.0, CM084277_1_30626985.0, CM084274_1_4867333.1, CM084273_1_31862646.0, CM084267_1_6421241.0, CM084266_1_62460058.0, CM084266_1_64726664.0, CM084265_1_64581822.0, CM084278_1_5144637.1, CM084274_1_4726637.1, CM084269_1_43524068.1, CM084277_1_30953064.1, CM084274_1_3691763.1, CM084272_1_2072732.0","50","0.41","-0.47","-0.4","1","4, 5","FALSE"
"374","adapter_trim.F0-B21.bam","adapter_trim.F0-B7.bam","adapter_trim.F1-J161-pH8.bam","CM084277_1_10417524.1, CM084275_1_38169337.1, CM084269_1_1544433.0, CM084275_1_38169338.0, CM084278_1_20695466.1, CM084266_1_57886823.0, CM084270_1_4751817.0, CM084276_1_25532347.0, CM084266_1_71166448.0, CM084275_1_36059252.0, CM084278_1_22667362.0, CM084272_1_33453891.1, CM084274_1_5046215.0, CM084269_1_15809957.0, CM084272_1_26336261.0, CM084272_1_1894276.0, CM084272_1_18194192.0, CM084277_1_1856957.0, CM084266_1_70531191.0, CM084264_1_70210132.0, CM084279_1_31075821.1, CM084274_1_5120654.0, CM084266_1_23298342.0, CM084264_1_71718001.1, CM084265_1_959800.0, CM084271_1_19655939.1, CM084275_1_23095265.1, CM084274_1_42859658.1, CM084275_1_1304702.1, CM084265_1_70589360.1, CM084273_1_11263082.0, CM084265_1_71796300.0, CM084275_1_20000958.0, CM084270_1_2585592.1, CM084275_1_312851.0, CM084265_1_71899669.0, CM084267_1_727876.0, CM084274_1_4686932.1, CM084267_1_2135737.0, CM084270_1_9413290.1, CM084265_1_70800987.0, CM084264_1_15064482.0, CM084275_1_400320.1, CM084273_1_42255116.1, CM084272_1_36474234.0, CM084275_1_675783.0, CM084273_1_31863596.0, CM084268_1_45604.0, CM084264_1_74273479.1, CM084267_1_2646656.1","50","0.3","-0.29","-0.6","1, 4, 5","4, 5","TRUE"
"375","adapter_trim.F0-B21.bam","adapter_trim.F0-B16.bam","adapter_trim.F1-B25-pH8.bam","CM084269_1_39736980.1, CM084274_1_4863965.1, CM084274_1_42473136.1, CM084274_1_4695098.1, CM084264_1_70173615.1, CM084275_1_312842.1, CM084274_1_4694916.0, CM084279_1_1070763.1, CM084264_1_74800265.1, CM084266_1_69632417.1, CM084272_1_1596807.1, CM084274_1_4694202.0, CM084274_1_4694967.1, CM084268_1_18512798.0, CM084269_1_47716263.1, CM084266_1_71224927.1, CM084264_1_34301153.0, CM084269_1_46688892.1, CM084278_1_22656620.0, CM084274_1_4792256.1, CM084274_1_4708223.1, CM084266_1_69085644.1, CM084275_1_312961.0, CM084265_1_71899241.0, CM084266_1_70706263.0, CM084276_1_20157075.1, CM084271_1_289999.1, CM084265_1_64581822.0, CM084276_1_20157194.1, CM084272_1_2073141.0, CM084267_1_6421241.0, CM084274_1_4795482.1, CM084264_1_73283219.1, CM084275_1_39500153.0, CM084273_1_32698879.0, CM084272_1_1891434.0, CM084266_1_70686279.1, CM084266_1_65401967.0, CM084266_1_70707608.1, CM084271_1_340905.0, CM084274_1_4734039.1, CM084279_1_32665186.1, CM084264_1_69534058.1, CM084276_1_38970477.0, CM084266_1_69051064.1, CM084278_1_20732805.0, CM084277_1_29208310.1, CM084279_1_1064676.0, CM084273_1_32698906.1, CM084269_1_40337595.1","50","0.55","-0.55","-0.64","2, 3, 4, 5","4, 5","TRUE"
"376","adapter_trim.F0-B21.bam","adapter_trim.F0-B2.bam","adapter_trim.F1-J14-pH8.bam","CM084275_1_39502397.0, CM084270_1_46587591.0, CM084266_1_70400406.1, CM084265_1_64735421.0, CM084266_1_63468235.1, CM084266_1_64725871.0, CM084274_1_4863861.1, CM084268_1_3699581.0, CM084265_1_70974986.1, CM084276_1_20156972.1, CM084266_1_69794604.0, CM084268_1_42211.1, CM084276_1_6688311.0, CM084276_1_37352422.0, CM084266_1_23295283.1, CM084276_1_11709759.1, CM084274_1_4694230.1, CM084268_1_50200519.0, CM084265_1_46089269.1, CM084265_1_59221291.0, CM084275_1_39776486.0, CM084272_1_1704379.1, CM084265_1_3130640.0, CM084271_1_44107457.0, CM084278_1_20735956.1, CM084271_1_43812187.1, CM084276_1_1625292.0, CM084266_1_69051064.1, CM084273_1_31863596.0, CM084273_1_7826703.0, CM084264_1_72118705.1, CM084265_1_71265269.1, CM084266_1_1230901.0, CM084273_1_31862314.1, CM084279_1_161458.0, CM084274_1_4773492.1, CM084275_1_672856.0, CM084264_1_2737867.0, CM084267_1_8687446.1, CM084271_1_344493.1, CM084279_1_32666410.1, CM084266_1_65576813.1, CM084266_1_69063995.1, CM084276_1_38943253.1, CM084275_1_23095998.1, CM084269_1_46688972.1, CM084277_1_1858867.1, CM084271_1_218835.1, CM084266_1_69141117.1, CM084264_1_72113815.0","50","0.23","-0.1","-0.53","1, 3","4, 5","FALSE"
"377","adapter_trim.F0-B21.bam","adapter_trim.F0-B7.bam","adapter_trim.F1-J205-pH75.bam","CM084269_1_1538788.1, CM084266_1_58086155.1, CM084278_1_31960662.1, CM084271_1_19656061.1, CM084266_1_66483855.0, CM084270_1_4921106.1, CM084279_1_1196447.0, CM084271_1_7137856.0, CM084272_1_36474242.0, CM084267_1_51248424.0, CM084279_1_1073381.0, CM084276_1_38559639.1, CM084268_1_43541.0, CM084272_1_9070882.0, CM084265_1_72078910.1, CM084265_1_976180.0, CM084278_1_22667323.0, CM084269_1_15823117.1, CM084271_1_43817223.0, CM084268_1_18512752.1, CM084264_1_34293009.1, CM084273_1_31862476.0, CM084266_1_68919215.0, CM084265_1_39553350.1, CM084264_1_66439902.1, CM084266_1_57882817.0, CM084275_1_39491725.0, CM084265_1_65233017.0, CM084272_1_7002402.1, CM084269_1_15809957.1, CM084271_1_44077330.0, CM084279_1_10149534.0, CM084278_1_30230906.1, CM084274_1_4795086.1, CM084265_1_61648598.0, CM084275_1_25395524.0, CM084265_1_72368245.1, CM084278_1_20734507.0, CM084266_1_69632418.1, CM084266_1_23295949.1, CM084272_1_36474160.0, CM084264_1_75278300.0, CM084272_1_18189795.0, CM084266_1_68883042.0, CM084264_1_75278291.0, CM084265_1_71265241.0, CM084268_1_3261991.1, CM084278_1_23555170.1, CM084272_1_33617974.0, CM084265_1_54595186.1","50","0.23","-0.57","-0.45","1, 4, 5","4, 5","TRUE"
"378","adapter_trim.F0-B21.bam","adapter_trim.F0-B26.bam","adapter_trim.103.bam","CM084279_1_10149534.0, CM084271_1_44090307.1, CM084276_1_37916914.1, CM084264_1_73152512.1, CM084270_1_19461856.0, CM084264_1_8112674.0, CM084266_1_67736800.1, CM084278_1_279479.1, CM084277_1_31222635.1, CM084274_1_7310951.0, CM084265_1_58530104.0, CM084265_1_70589360.0, CM084277_1_5804551.1, CM084271_1_1033792.0, CM084274_1_4869897.0, CM084267_1_5881762.0, CM084274_1_4730203.0, CM084272_1_41037487.0, CM084274_1_4723640.1, CM084274_1_4694916.1, CM084276_1_38773530.0, CM084274_1_4694239.0, CM084271_1_3819548.1, CM084264_1_5215232.1, CM084266_1_70706263.0, CM084279_1_1072330.0, CM084265_1_71827811.0, CM084271_1_44090335.0, CM084276_1_25975836.0, CM084278_1_20867809.1, CM084266_1_62460034.0, CM084269_1_1567491.1, CM084273_1_42294202.0, CM084274_1_4700811.1, CM084273_1_31866816.0, CM084276_1_2857930.1, CM084268_1_47694452.1, CM084268_1_37774069.0, CM084269_1_12905572.1, CM084274_1_4869974.1, CM084274_1_4793087.1, CM084276_1_38552504.1, CM084266_1_68319456.0, CM084265_1_1118730.1, CM084265_1_1118730.1, CM084266_1_23321829.1, CM084275_1_272975.0, CM084278_1_23536520.1, CM084265_1_67424061.1, CM084275_1_2509952.1","50","0.52","-0.89","-0.98","2, 4, 5","4, 5","TRUE"
"379","adapter_trim.F0-B21.bam","adapter_trim.F0-B3.bam","adapter_trim.F1-B5-pH8.bam","CM084264_1_39013.1, CM084264_1_72075482.1, CM084275_1_327918.1, CM084272_1_27414394.0, CM084269_1_15799434.0, CM084276_1_38287449.0, CM084266_1_58087775.0, CM084277_1_36522229.1, CM084279_1_10147347.0, CM084278_1_5142968.1, CM084276_1_38772791.0, CM084278_1_8558559.0, CM084268_1_50693597.1, CM084264_1_66525864.1, CM084267_1_2908852.1, CM084275_1_8878522.1, CM084273_1_32683001.0, CM084276_1_38117392.0, CM084266_1_69089438.0, CM084274_1_4869825.1, CM084276_1_714435.0, CM084274_1_4789702.0, CM084278_1_23539431.0, CM084265_1_68525973.0, CM084269_1_15798267.0, CM084264_1_73927181.1, CM084265_1_71796317.1, CM084276_1_1856066.1, CM084266_1_57841523.1, CM084268_1_28845513.1, CM084269_1_47255758.1, CM084276_1_11709760.0, CM084265_1_70595162.1, CM084278_1_30230906.1, CM084270_1_46590816.1, CM084272_1_33606995.0, CM084278_1_281238.1, CM084275_1_120896.1, CM084266_1_69315458.1, CM084271_1_19655909.1, CM084277_1_30631457.0, CM084269_1_46733053.0, CM084278_1_15228688.1, CM084269_1_1567848.0, CM084276_1_38096618.1, CM084266_1_68643398.1, CM084273_1_32683005.1, CM084275_1_529192.1, CM084266_1_50301503.0, CM084269_1_15799434.1","50","0.41","-0.42","-0.26","3, 5","4, 5","TRUE"
"380","adapter_trim.F0-B21.bam","adapter_trim.F0-B14.bam","adapter_trim.F1-B11-pH8.bam","CM084275_1_39502406.0, CM084265_1_71925203.1, CM084269_1_47716263.1, CM084265_1_46089269.1, CM084264_1_72011674.0, CM084264_1_34300494.0, CM084273_1_42287238.1, CM084272_1_1894340.1, CM084276_1_4238124.1, CM084272_1_36474231.1, CM084264_1_69870962.1, CM084275_1_529178.0, CM084270_1_46588167.0, CM084278_1_23536960.1, CM084278_1_16774023.0, CM084274_1_34977131.1, CM084279_1_10147347.0, CM084274_1_4694202.0, CM084268_1_18519472.1, CM084264_1_34301190.1, CM084271_1_19656025.0, CM084269_1_40438751.1, CM084273_1_4090291.1, CM084279_1_1196441.0, CM084266_1_66485296.0, CM084264_1_34301201.1, CM084273_1_31862854.0, CM084273_1_42287254.1, CM084268_1_50216526.1, CM084264_1_2738036.0, CM084274_1_11619978.1, CM084275_1_39776486.1, CM084269_1_15809963.1, CM084269_1_43523893.1, CM084271_1_44083919.0, CM084271_1_43934405.0, CM084265_1_72078910.0, CM084274_1_4708748.1, CM084276_1_1856654.1, CM084267_1_51242797.1, CM084277_1_18535852.0, CM084276_1_36515301.1, CM084275_1_39394564.1, CM084274_1_4792352.0, CM084269_1_43524676.1, CM084266_1_70181820.0, CM084275_1_38169332.0, CM084266_1_68320526.1, CM084268_1_18519472.0, CM084276_1_4855640.0","50","0.15","-0.3","-0.07","2, 3, 4, 5","4, 5","TRUE"
"381","adapter_trim.F0-B21.bam","adapter_trim.F0-B11.bam","adapter_trim.F1-J314-pH75.bam","CM084266_1_69141117.1, CM084266_1_66418368.1, CM084268_1_50739238.1, CM084268_1_298790.0, CM084266_1_58102684.0, CM084266_1_69051080.0, CM084277_1_29780153.0, CM084278_1_15228738.0, CM084272_1_1704404.1, CM084279_1_32641182.1, CM084271_1_43860456.0, CM084276_1_37916914.1, CM084266_1_23321829.1, CM084274_1_5028288.1, CM084278_1_22665064.0, CM084266_1_65576934.1, CM084268_1_50224889.1, CM084270_1_4751834.1, CM084274_1_4792256.1, CM084279_1_32666444.0, CM084270_1_47076332.0, CM084267_1_13261525.1, CM084265_1_70798125.0, CM084270_1_46590815.0, CM084266_1_66483880.1, CM084271_1_30532484.0, CM084269_1_46694331.1, CM084270_1_19464627.0, CM084274_1_4795903.0, CM084271_1_23942504.1, CM084271_1_4574012.0, CM084272_1_33578227.0, CM084265_1_59220865.0, CM084265_1_66141830.1, CM084267_1_30270830.0, CM084267_1_50994193.1, CM084275_1_529161.1, CM084266_1_57841523.0, CM084264_1_73312740.1, CM084265_1_68806450.1, CM084275_1_35719374.1, CM084274_1_4789233.0, CM084269_1_1558064.1, CM084266_1_25399242.1, CM084264_1_69298657.1, CM084276_1_38287449.0, CM084267_1_2165108.1, CM084277_1_10417524.1, CM084276_1_37916914.0, CM084276_1_38558670.1","50","0.51","-0.36","0","4, 5","4, 5","TRUE"
"382","adapter_trim.F0-B21.bam","adapter_trim.F0-B2.bam","adapter_trim.F1-J157-pH8.bam","CM084269_1_1572991.1, CM084279_1_10157010.0, CM084276_1_38797641.0, CM084265_1_68869208.1, CM084278_1_281214.1, CM084275_1_25395524.0, CM084264_1_61167140.0, CM084276_1_38961028.0, CM084265_1_66141850.0, CM084266_1_69806294.0, CM084265_1_8361562.1, CM084276_1_37352348.1, CM084266_1_70531188.1, CM084265_1_68869208.0, CM084269_1_46688892.0, CM084276_1_38970473.0, CM084274_1_4792256.0, CM084272_1_2072764.1, CM084265_1_8361584.0, CM084276_1_38558458.0, CM084268_1_2713890.1, CM084266_1_63466127.0, CM084265_1_60313980.1, CM084269_1_43523897.1, CM084270_1_4920918.0, CM084271_1_7136506.1, CM084278_1_23541026.0, CM084269_1_47716263.1, CM084264_1_69748575.0, CM084269_1_43525440.1, CM084274_1_4695002.1, CM084265_1_68806450.0, CM084270_1_9408154.1, CM084269_1_1567462.1, CM084269_1_41819713.1, CM084275_1_23075960.0, CM084265_1_68806466.1, CM084276_1_38961028.0, CM084271_1_218855.1, CM084271_1_43817223.1, CM084265_1_70980049.1, CM084279_1_30773321.1, CM084272_1_1891465.0, CM084279_1_10149596.1, CM084276_1_20157216.0, CM084274_1_4709636.0, CM084275_1_524647.1, CM084264_1_72912659.1, CM084270_1_47077595.1, CM084276_1_25807604.1","50","0.43","-0.5","-0.32","1, 3","4, 5","FALSE"
"383","adapter_trim.F0-B21.bam","adapter_trim.F0-B10.bam","adapter_trim.353.bam","CM084277_1_35287266.0, CM084266_1_70707608.0, CM084265_1_71265241.0, CM084265_1_65232929.0, CM084266_1_70940178.1, CM084269_1_40447963.1, CM084264_1_34294033.1, CM084268_1_3699581.0, CM084277_1_30611511.1, CM084271_1_44083010.0, CM084267_1_2652774.1, CM084271_1_44090335.0, CM084272_1_11675288.0, CM084277_1_30611561.0, CM084271_1_44104315.0, CM084265_1_71899674.0, CM084269_1_15798267.1, CM084276_1_11709759.1, CM084271_1_1033926.1, CM084264_1_74266355.0, CM084267_1_51366722.0, CM084273_1_31862042.1, CM084277_1_29782026.1, CM084264_1_70174612.1, CM084269_1_42862798.1, CM084267_1_51000174.0, CM084268_1_42009.0, CM084264_1_73291504.0, CM084276_1_1847305.1, CM084268_1_50202371.0, CM084266_1_61737006.0, CM084273_1_32698879.1, CM084276_1_38287449.1, CM084266_1_68661769.0, CM084274_1_4727166.0, CM084266_1_69063995.0, CM084271_1_3821131.0, CM084274_1_4773522.0, CM084266_1_70743731.1, CM084265_1_60215543.0, CM084274_1_4863301.0, CM084277_1_31296172.0, CM084267_1_5165671.0, CM084278_1_32252661.1, CM084274_1_42855653.1, CM084272_1_25266666.0, CM084279_1_32915259.0, CM084265_1_70980049.1, CM084269_1_1563979.1, CM084278_1_16774020.0","50","0.48","-0.33","-0.27","2, 3, 5","4, 5","TRUE"
"384","adapter_trim.F0-B21.bam","adapter_trim.F0-B4.bam","adapter_trim.203.bam","CM084276_1_1625272.0, CM084275_1_1304702.1, CM084279_1_1062144.1, CM084275_1_40706385.0, CM084269_1_15812959.1, CM084278_1_20701460.1, CM084270_1_19464627.1, CM084269_1_1538788.0, CM084266_1_58087775.0, CM084278_1_20625578.0, CM084264_1_72117194.0, CM084266_1_68960355.0, CM084264_1_61227544.0, CM084265_1_70800987.0, CM084265_1_66141859.1, CM084270_1_4921089.0, CM084265_1_72991915.1, CM084267_1_2910818.0, CM084265_1_64586071.1, CM084273_1_31865682.0, CM084276_1_1849333.0, CM084269_1_1572335.1, CM084268_1_49082756.0, CM084264_1_73931171.0, CM084275_1_126552.1, CM084269_1_1567133.1, CM084279_1_10151202.1, CM084266_1_71166448.0, CM084264_1_70174613.0, CM084275_1_400320.1, CM084271_1_44075852.1, CM084269_1_1558064.1, CM084264_1_6517652.1, CM084269_1_1558041.1, CM084274_1_34977123.0, CM084270_1_42355508.0, CM084271_1_37244915.0, CM084264_1_26773650.1, CM084279_1_32915259.1, CM084265_1_14403532.1, CM084275_1_38995254.0, CM084275_1_328864.1, CM084278_1_20736236.0, CM084275_1_661848.1, CM084265_1_68806446.1, CM084269_1_43525116.0, CM084265_1_60219092.0, CM084268_1_28845501.1, CM084268_1_276460.1, CM084276_1_1856070.0","50","0.19","-0.44","-0.89","1","4, 5","FALSE"
"385","adapter_trim.F0-B21.bam","adapter_trim.F0-B2.bam","adapter_trim.F1-B11-pH75.bam","CM084265_1_64528148.1, CM084271_1_26332979.1, CM084277_1_30611511.1, CM084264_1_34300494.1, CM084266_1_50301559.1, CM084279_1_32644251.0, CM084267_1_13229666.1, CM084269_1_46692137.1, CM084274_1_4695205.1, CM084277_1_30027552.1, CM084278_1_279354.1, CM084266_1_68919262.1, CM084276_1_37353147.0, CM084268_1_24030404.1, CM084266_1_62460034.0, CM084274_1_4792243.1, CM084273_1_31862042.0, CM084272_1_33453891.0, CM084276_1_2855158.0, CM084269_1_43525348.0, CM084266_1_50301553.0, CM084268_1_28845782.1, CM084273_1_31865230.0, CM084264_1_70175500.1, CM084272_1_18194972.1, CM084264_1_69294926.1, CM084269_1_42862718.1, CM084275_1_25400810.1, CM084274_1_6125439.1, CM084277_1_10628711.1, CM084270_1_32126728.1, CM084277_1_30611564.1, CM084271_1_337322.1, CM084266_1_61737001.0, CM084266_1_23321830.1, CM084266_1_69547380.1, CM084264_1_63760.1, CM084269_1_43524068.0, CM084267_1_832141.1, CM084275_1_29098652.0, CM084274_1_4734039.0, CM084264_1_61167140.0, CM084268_1_49719767.0, CM084266_1_69315458.0, CM084268_1_50679518.0, CM084265_1_46089443.0, CM084279_1_31065257.0, CM084266_1_68659872.1, CM084267_1_5165677.1, CM084276_1_37916914.1","50","0.23","-0.35","0.01","1, 3","4, 5","FALSE"
"386","adapter_trim.F0-B22.bam","adapter_trim.F0-B1.bam","adapter_trim.F1-B4-pH75.bam","CM084273_1_7839417.1, CM084276_1_38787723.1, CM084266_1_69052185.0, CM084277_1_30505565.0, CM084275_1_524596.0, CM084279_1_31409052.0, CM084264_1_69294926.0, CM084266_1_66383611.0, CM084265_1_71796309.1, CM084277_1_30611507.0, CM084264_1_61167202.1, CM084272_1_33453618.0, CM084266_1_50301468.1, CM084276_1_38773525.0, CM084268_1_18519472.0, CM084270_1_2585592.0, CM084274_1_4694916.0, CM084276_1_37353202.0, CM084271_1_1034852.1, CM084275_1_39780930.1, CM084274_1_4863041.0, CM084264_1_74266371.0, CM084274_1_5120580.1, CM084265_1_24901907.1, CM084270_1_32126729.1, CM084275_1_29098877.0, CM084266_1_68960355.1, CM084265_1_66141830.1, CM084275_1_1304704.1, CM084273_1_42285391.1, CM084277_1_30026693.1, CM084269_1_45438470.0, CM084271_1_379011.0, CM084264_1_70466152.0, CM084266_1_57882581.0, CM084264_1_64487824.1, CM084275_1_35722051.0, CM084264_1_34300890.0, CM084276_1_2855903.0, CM084271_1_379057.0, CM084274_1_4795086.1, CM084266_1_62460100.1, CM084267_1_11257262.0, CM084264_1_34301630.1, CM084269_1_41809353.0, CM084264_1_8098032.1, CM084278_1_16774020.0, CM084272_1_7002402.1, CM084276_1_38557410.0, CM084264_1_61167189.0","50","0.29","-0.14","-0.11","1, 2","4, 5","FALSE"
