"","id","loci","n.loci","LLRpair","dam","LLRdam","sire","LLRsire"
"439","adapter_trim.F1-J114-pH8.bam","CM084265_1_69924480.1, CM084266_1_23321829.1, CM084267_1_6421422.0, CM084274_1_4792352.1, CM084265_1_64527991.1, CM084265_1_64581822.0, CM084266_1_65347060.1, CM084272_1_11675308.1, CM084276_1_62244.1, CM084268_1_50216537.0, CM084274_1_42859583.1, CM084275_1_327935.1, CM084273_1_32698908.1, CM084265_1_66141834.1, CM084267_1_2652774.0, CM084264_1_70173621.0, CM084279_1_10151201.1, CM084265_1_71265269.0, CM084279_1_32640566.1, CM084266_1_57882780.1, CM084266_1_69085644.1, CM084274_1_4792974.1, CM084264_1_34294487.1, CM084269_1_46688972.0, CM084275_1_25395479.1, CM084274_1_4862958.0, CM084267_1_11257260.1, CM084273_1_31862042.1, CM084264_1_69539449.1, CM084269_1_43523784.1, CM084266_1_66418368.1, CM084274_1_4869897.0, CM084265_1_70979988.0, CM084265_1_71925470.0, CM084271_1_344606.1, CM084274_1_4709650.1, CM084265_1_8362532.0, CM084272_1_11675288.0, CM084271_1_44190489.1, CM084264_1_61167194.0, CM084279_1_33759516.1, CM084267_1_52776062.1, CM084274_1_4787926.1, CM084264_1_73929737.0, CM084277_1_1868384.1, CM084268_1_22932621.1, CM084275_1_35722060.0, CM084275_1_2509498.0, CM084274_1_4778496.1, CM084277_1_10417489.1",50,0.39,"adapter_trim.F0-B16.bam",-0.34,"adapter_trim.F0-B15.bam",-0.6
"440","adapter_trim.F1-J70-pH8.bam","CM084265_1_69924480.1, CM084266_1_23321829.1, CM084267_1_6421422.0, CM084274_1_4792352.1, CM084265_1_64527991.1, CM084265_1_64581822.0, CM084266_1_65347060.1, CM084272_1_11675308.1, CM084276_1_62244.1, CM084268_1_50216537.0, CM084274_1_42859583.1, CM084275_1_327935.1, CM084273_1_32698908.1, CM084265_1_66141834.1, CM084267_1_2652774.0, CM084264_1_70173621.0, CM084279_1_10151201.1, CM084265_1_71265269.0, CM084279_1_32640566.1, CM084266_1_57882780.1, CM084266_1_69085644.1, CM084274_1_4792974.1, CM084264_1_34294487.1, CM084269_1_46688972.0, CM084275_1_25395479.1, CM084274_1_4862958.0, CM084267_1_11257260.1, CM084273_1_31862042.1, CM084264_1_69539449.1, CM084269_1_43523784.1, CM084266_1_66418368.1, CM084274_1_4869897.0, CM084265_1_70979988.0, CM084265_1_71925470.0, CM084271_1_344606.1, CM084274_1_4709650.1, CM084265_1_8362532.0, CM084272_1_11675288.0, CM084271_1_44190489.1, CM084264_1_61167194.0, CM084279_1_33759516.1, CM084267_1_52776062.1, CM084274_1_4787926.1, CM084264_1_73929737.0, CM084277_1_1868384.1, CM084268_1_22932621.1, CM084275_1_35722060.0, CM084275_1_2509498.0, CM084274_1_4778496.1, CM084277_1_10417489.1",50,0.34,"adapter_trim.F0-B11.bam",-0.32,"adapter_trim.F0-B17.bam",-0.41
"441","adapter_trim.304.bam","CM084265_1_69924480.1, CM084266_1_23321829.1, CM084267_1_6421422.0, CM084274_1_4792352.1, CM084265_1_64527991.1, CM084265_1_64581822.0, CM084266_1_65347060.1, CM084272_1_11675308.1, CM084276_1_62244.1, CM084268_1_50216537.0, CM084274_1_42859583.1, CM084275_1_327935.1, CM084273_1_32698908.1, CM084265_1_66141834.1, CM084267_1_2652774.0, CM084264_1_70173621.0, CM084279_1_10151201.1, CM084265_1_71265269.0, CM084279_1_32640566.1, CM084266_1_57882780.1, CM084266_1_69085644.1, CM084274_1_4792974.1, CM084264_1_34294487.1, CM084269_1_46688972.0, CM084275_1_25395479.1, CM084274_1_4862958.0, CM084267_1_11257260.1, CM084273_1_31862042.1, CM084264_1_69539449.1, CM084269_1_43523784.1, CM084266_1_66418368.1, CM084274_1_4869897.0, CM084265_1_70979988.0, CM084265_1_71925470.0, CM084271_1_344606.1, CM084274_1_4709650.1, CM084265_1_8362532.0, CM084272_1_11675288.0, CM084271_1_44190489.1, CM084264_1_61167194.0, CM084279_1_33759516.1, CM084267_1_52776062.1, CM084274_1_4787926.1, CM084264_1_73929737.0, CM084277_1_1868384.1, CM084268_1_22932621.1, CM084275_1_35722060.0, CM084275_1_2509498.0, CM084274_1_4778496.1, CM084277_1_10417489.1",50,0.1,"adapter_trim.F0-B10.bam",-0.49,"adapter_trim.F0-B1.bam",-0.5
"442","adapter_trim.F1-J312-pH75.bam","CM084265_1_69924480.1, CM084266_1_23321829.1, CM084267_1_6421422.0, CM084274_1_4792352.1, CM084265_1_64527991.1, CM084265_1_64581822.0, CM084266_1_65347060.1, CM084272_1_11675308.1, CM084276_1_62244.1, CM084268_1_50216537.0, CM084274_1_42859583.1, CM084275_1_327935.1, CM084273_1_32698908.1, CM084265_1_66141834.1, CM084267_1_2652774.0, CM084264_1_70173621.0, CM084279_1_10151201.1, CM084265_1_71265269.0, CM084279_1_32640566.1, CM084266_1_57882780.1, CM084266_1_69085644.1, CM084274_1_4792974.1, CM084264_1_34294487.1, CM084269_1_46688972.0, CM084275_1_25395479.1, CM084274_1_4862958.0, CM084267_1_11257260.1, CM084273_1_31862042.1, CM084264_1_69539449.1, CM084269_1_43523784.1, CM084266_1_66418368.1, CM084274_1_4869897.0, CM084265_1_70979988.0, CM084265_1_71925470.0, CM084271_1_344606.1, CM084274_1_4709650.1, CM084265_1_8362532.0, CM084272_1_11675288.0, CM084271_1_44190489.1, CM084264_1_61167194.0, CM084279_1_33759516.1, CM084267_1_52776062.1, CM084274_1_4787926.1, CM084264_1_73929737.0, CM084277_1_1868384.1, CM084268_1_22932621.1, CM084275_1_35722060.0, CM084275_1_2509498.0, CM084274_1_4778496.1, CM084277_1_10417489.1",50,0.27,"adapter_trim.F0-B26.bam",-0.34,"adapter_trim.F0-B7.bam",-0.55
"443","adapter_trim.F1-J361-pH75.bam","CM084265_1_69924480.1, CM084266_1_23321829.1, CM084267_1_6421422.0, CM084274_1_4792352.1, CM084265_1_64527991.1, CM084265_1_64581822.0, CM084266_1_65347060.1, CM084272_1_11675308.1, CM084276_1_62244.1, CM084268_1_50216537.0, CM084274_1_42859583.1, CM084275_1_327935.1, CM084273_1_32698908.1, CM084265_1_66141834.1, CM084267_1_2652774.0, CM084264_1_70173621.0, CM084279_1_10151201.1, CM084265_1_71265269.0, CM084279_1_32640566.1, CM084266_1_57882780.1, CM084266_1_69085644.1, CM084274_1_4792974.1, CM084264_1_34294487.1, CM084269_1_46688972.0, CM084275_1_25395479.1, CM084274_1_4862958.0, CM084267_1_11257260.1, CM084273_1_31862042.1, CM084264_1_69539449.1, CM084269_1_43523784.1, CM084266_1_66418368.1, CM084274_1_4869897.0, CM084265_1_70979988.0, CM084265_1_71925470.0, CM084271_1_344606.1, CM084274_1_4709650.1, CM084265_1_8362532.0, CM084272_1_11675288.0, CM084271_1_44190489.1, CM084264_1_61167194.0, CM084279_1_33759516.1, CM084267_1_52776062.1, CM084274_1_4787926.1, CM084264_1_73929737.0, CM084277_1_1868384.1, CM084268_1_22932621.1, CM084275_1_35722060.0, CM084275_1_2509498.0, CM084274_1_4778496.1, CM084277_1_10417489.1",50,0.82,"adapter_trim.F0-B14.bam",-0.41,"adapter_trim.F0-B22.bam",-0.47
"444","adapter_trim.154.bam","CM084271_1_43934352.1, CM084267_1_2081906.1, CM084279_1_31409261.0, CM084265_1_68807639.1, CM084273_1_42285391.1, CM084275_1_36059252.0, CM084278_1_23555170.1, CM084266_1_68960407.0, CM084267_1_52092644.1, CM084278_1_15228738.1, CM084265_1_46089269.0, CM084265_1_794877.0, CM084269_1_40438751.0, CM084266_1_65401967.1, CM084266_1_63167162.1, CM084272_1_2072732.1, CM084272_1_18574376.0, CM084279_1_1064862.0, CM084269_1_43523893.1, CM084279_1_161074.0, CM084277_1_18545014.1, CM084279_1_16586120.0, CM084279_1_1072351.1, CM084265_1_73060812.0, CM084272_1_18189795.0, CM084264_1_34301190.1, CM084276_1_38558604.0, CM084276_1_52251.0, CM084274_1_4863343.1, CM084276_1_2855917.0, CM084265_1_72368298.1, CM084275_1_2509962.1, CM084279_1_10147738.0, CM084278_1_34806817.1, CM084265_1_71899674.1, CM084274_1_4788623.1, CM084274_1_34977131.1, CM084274_1_4788646.0, CM084269_1_35627080.0, CM084268_1_2713890.0, CM084266_1_64164380.0, CM084265_1_71899241.0, CM084268_1_28845522.0, CM084274_1_4694855.0, CM084266_1_57882817.1, CM084268_1_28845789.1, CM084264_1_26777914.1, CM084274_1_4686930.0, CM084267_1_2652526.0, CM084265_1_790976.1",50,0.22,"adapter_trim.F0-B7.bam",-0.8,"adapter_trim.F0-B6.bam",-0.5
"445","adapter_trim.F1-J110-pH8.bam","CM084271_1_43934352.1, CM084267_1_2081906.1, CM084279_1_31409261.0, CM084265_1_68807639.1, CM084273_1_42285391.1, CM084275_1_36059252.0, CM084278_1_23555170.1, CM084266_1_68960407.0, CM084267_1_52092644.1, CM084278_1_15228738.1, CM084265_1_46089269.0, CM084265_1_794877.0, CM084269_1_40438751.0, CM084266_1_65401967.1, CM084266_1_63167162.1, CM084272_1_2072732.1, CM084272_1_18574376.0, CM084279_1_1064862.0, CM084269_1_43523893.1, CM084279_1_161074.0, CM084277_1_18545014.1, CM084279_1_16586120.0, CM084279_1_1072351.1, CM084265_1_73060812.0, CM084272_1_18189795.0, CM084264_1_34301190.1, CM084276_1_38558604.0, CM084276_1_52251.0, CM084274_1_4863343.1, CM084276_1_2855917.0, CM084265_1_72368298.1, CM084275_1_2509962.1, CM084279_1_10147738.0, CM084278_1_34806817.1, CM084265_1_71899674.1, CM084274_1_4788623.1, CM084274_1_34977131.1, CM084274_1_4788646.0, CM084269_1_35627080.0, CM084268_1_2713890.0, CM084266_1_64164380.0, CM084265_1_71899241.0, CM084268_1_28845522.0, CM084274_1_4694855.0, CM084266_1_57882817.1, CM084268_1_28845789.1, CM084264_1_26777914.1, CM084274_1_4686930.0, CM084267_1_2652526.0, CM084265_1_790976.1",50,0.36,"adapter_trim.F0-B10.bam",-0.66,"adapter_trim.F0-B5.bam",-0.69
"446","adapter_trim.F1-J13-pH8.bam","CM084271_1_43934352.1, CM084267_1_2081906.1, CM084279_1_31409261.0, CM084265_1_68807639.1, CM084273_1_42285391.1, CM084275_1_36059252.0, CM084278_1_23555170.1, CM084266_1_68960407.0, CM084267_1_52092644.1, CM084278_1_15228738.1, CM084265_1_46089269.0, CM084265_1_794877.0, CM084269_1_40438751.0, CM084266_1_65401967.1, CM084266_1_63167162.1, CM084272_1_2072732.1, CM084272_1_18574376.0, CM084279_1_1064862.0, CM084269_1_43523893.1, CM084279_1_161074.0, CM084277_1_18545014.1, CM084279_1_16586120.0, CM084279_1_1072351.1, CM084265_1_73060812.0, CM084272_1_18189795.0, CM084264_1_34301190.1, CM084276_1_38558604.0, CM084276_1_52251.0, CM084274_1_4863343.1, CM084276_1_2855917.0, CM084265_1_72368298.1, CM084275_1_2509962.1, CM084279_1_10147738.0, CM084278_1_34806817.1, CM084265_1_71899674.1, CM084274_1_4788623.1, CM084274_1_34977131.1, CM084274_1_4788646.0, CM084269_1_35627080.0, CM084268_1_2713890.0, CM084266_1_64164380.0, CM084265_1_71899241.0, CM084268_1_28845522.0, CM084274_1_4694855.0, CM084266_1_57882817.1, CM084268_1_28845789.1, CM084264_1_26777914.1, CM084274_1_4686930.0, CM084267_1_2652526.0, CM084265_1_790976.1",50,0.7,"adapter_trim.F0-B11.bam",-0.89,"adapter_trim.F0-B15.bam",-0.53
"447","adapter_trim.F1-J14-pH8.bam","CM084271_1_43934352.1, CM084267_1_2081906.1, CM084279_1_31409261.0, CM084265_1_68807639.1, CM084273_1_42285391.1, CM084275_1_36059252.0, CM084278_1_23555170.1, CM084266_1_68960407.0, CM084267_1_52092644.1, CM084278_1_15228738.1, CM084265_1_46089269.0, CM084265_1_794877.0, CM084269_1_40438751.0, CM084266_1_65401967.1, CM084266_1_63167162.1, CM084272_1_2072732.1, CM084272_1_18574376.0, CM084279_1_1064862.0, CM084269_1_43523893.1, CM084279_1_161074.0, CM084277_1_18545014.1, CM084279_1_16586120.0, CM084279_1_1072351.1, CM084265_1_73060812.0, CM084272_1_18189795.0, CM084264_1_34301190.1, CM084276_1_38558604.0, CM084276_1_52251.0, CM084274_1_4863343.1, CM084276_1_2855917.0, CM084265_1_72368298.1, CM084275_1_2509962.1, CM084279_1_10147738.0, CM084278_1_34806817.1, CM084265_1_71899674.1, CM084274_1_4788623.1, CM084274_1_34977131.1, CM084274_1_4788646.0, CM084269_1_35627080.0, CM084268_1_2713890.0, CM084266_1_64164380.0, CM084265_1_71899241.0, CM084268_1_28845522.0, CM084274_1_4694855.0, CM084266_1_57882817.1, CM084268_1_28845789.1, CM084264_1_26777914.1, CM084274_1_4686930.0, CM084267_1_2652526.0, CM084265_1_790976.1",50,0.12,"adapter_trim.F0-B13.bam",-0.33,"adapter_trim.F0-B15.bam",-0.35
"448","adapter_trim.F1-J163-pH8.bam","CM084271_1_43934352.1, CM084267_1_2081906.1, CM084279_1_31409261.0, CM084265_1_68807639.1, CM084273_1_42285391.1, CM084275_1_36059252.0, CM084278_1_23555170.1, CM084266_1_68960407.0, CM084267_1_52092644.1, CM084278_1_15228738.1, CM084265_1_46089269.0, CM084265_1_794877.0, CM084269_1_40438751.0, CM084266_1_65401967.1, CM084266_1_63167162.1, CM084272_1_2072732.1, CM084272_1_18574376.0, CM084279_1_1064862.0, CM084269_1_43523893.1, CM084279_1_161074.0, CM084277_1_18545014.1, CM084279_1_16586120.0, CM084279_1_1072351.1, CM084265_1_73060812.0, CM084272_1_18189795.0, CM084264_1_34301190.1, CM084276_1_38558604.0, CM084276_1_52251.0, CM084274_1_4863343.1, CM084276_1_2855917.0, CM084265_1_72368298.1, CM084275_1_2509962.1, CM084279_1_10147738.0, CM084278_1_34806817.1, CM084265_1_71899674.1, CM084274_1_4788623.1, CM084274_1_34977131.1, CM084274_1_4788646.0, CM084269_1_35627080.0, CM084268_1_2713890.0, CM084266_1_64164380.0, CM084265_1_71899241.0, CM084268_1_28845522.0, CM084274_1_4694855.0, CM084266_1_57882817.1, CM084268_1_28845789.1, CM084264_1_26777914.1, CM084274_1_4686930.0, CM084267_1_2652526.0, CM084265_1_790976.1",50,0.25,"adapter_trim.F0-B7.bam",-0.53,"adapter_trim.F0-B25.bam",-0.97
"449","adapter_trim.F1-J17-pH8.bam","CM084271_1_43934352.1, CM084267_1_2081906.1, CM084279_1_31409261.0, CM084265_1_68807639.1, CM084273_1_42285391.1, CM084275_1_36059252.0, CM084278_1_23555170.1, CM084266_1_68960407.0, CM084267_1_52092644.1, CM084278_1_15228738.1, CM084265_1_46089269.0, CM084265_1_794877.0, CM084269_1_40438751.0, CM084266_1_65401967.1, CM084266_1_63167162.1, CM084272_1_2072732.1, CM084272_1_18574376.0, CM084279_1_1064862.0, CM084269_1_43523893.1, CM084279_1_161074.0, CM084277_1_18545014.1, CM084279_1_16586120.0, CM084279_1_1072351.1, CM084265_1_73060812.0, CM084272_1_18189795.0, CM084264_1_34301190.1, CM084276_1_38558604.0, CM084276_1_52251.0, CM084274_1_4863343.1, CM084276_1_2855917.0, CM084265_1_72368298.1, CM084275_1_2509962.1, CM084279_1_10147738.0, CM084278_1_34806817.1, CM084265_1_71899674.1, CM084274_1_4788623.1, CM084274_1_34977131.1, CM084274_1_4788646.0, CM084269_1_35627080.0, CM084268_1_2713890.0, CM084266_1_64164380.0, CM084265_1_71899241.0, CM084268_1_28845522.0, CM084274_1_4694855.0, CM084266_1_57882817.1, CM084268_1_28845789.1, CM084264_1_26777914.1, CM084274_1_4686930.0, CM084267_1_2652526.0, CM084265_1_790976.1",50,0.29,"adapter_trim.F0-B10.bam",-0.45,"adapter_trim.F0-B4.bam",-0.61
"450","adapter_trim.301.bam","CM084271_1_43934352.1, CM084267_1_2081906.1, CM084279_1_31409261.0, CM084265_1_68807639.1, CM084273_1_42285391.1, CM084275_1_36059252.0, CM084278_1_23555170.1, CM084266_1_68960407.0, CM084267_1_52092644.1, CM084278_1_15228738.1, CM084265_1_46089269.0, CM084265_1_794877.0, CM084269_1_40438751.0, CM084266_1_65401967.1, CM084266_1_63167162.1, CM084272_1_2072732.1, CM084272_1_18574376.0, CM084279_1_1064862.0, CM084269_1_43523893.1, CM084279_1_161074.0, CM084277_1_18545014.1, CM084279_1_16586120.0, CM084279_1_1072351.1, CM084265_1_73060812.0, CM084272_1_18189795.0, CM084264_1_34301190.1, CM084276_1_38558604.0, CM084276_1_52251.0, CM084274_1_4863343.1, CM084276_1_2855917.0, CM084265_1_72368298.1, CM084275_1_2509962.1, CM084279_1_10147738.0, CM084278_1_34806817.1, CM084265_1_71899674.1, CM084274_1_4788623.1, CM084274_1_34977131.1, CM084274_1_4788646.0, CM084269_1_35627080.0, CM084268_1_2713890.0, CM084266_1_64164380.0, CM084265_1_71899241.0, CM084268_1_28845522.0, CM084274_1_4694855.0, CM084266_1_57882817.1, CM084268_1_28845789.1, CM084264_1_26777914.1, CM084274_1_4686930.0, CM084267_1_2652526.0, CM084265_1_790976.1",50,0.28,"adapter_trim.F0-B11.bam",-0.72,"adapter_trim.F0-B9.bam",-0.47
"451","adapter_trim.F1-J205-pH75.bam","CM084271_1_43934352.1, CM084267_1_2081906.1, CM084279_1_31409261.0, CM084265_1_68807639.1, CM084273_1_42285391.1, CM084275_1_36059252.0, CM084278_1_23555170.1, CM084266_1_68960407.0, CM084267_1_52092644.1, CM084278_1_15228738.1, CM084265_1_46089269.0, CM084265_1_794877.0, CM084269_1_40438751.0, CM084266_1_65401967.1, CM084266_1_63167162.1, CM084272_1_2072732.1, CM084272_1_18574376.0, CM084279_1_1064862.0, CM084269_1_43523893.1, CM084279_1_161074.0, CM084277_1_18545014.1, CM084279_1_16586120.0, CM084279_1_1072351.1, CM084265_1_73060812.0, CM084272_1_18189795.0, CM084264_1_34301190.1, CM084276_1_38558604.0, CM084276_1_52251.0, CM084274_1_4863343.1, CM084276_1_2855917.0, CM084265_1_72368298.1, CM084275_1_2509962.1, CM084279_1_10147738.0, CM084278_1_34806817.1, CM084265_1_71899674.1, CM084274_1_4788623.1, CM084274_1_34977131.1, CM084274_1_4788646.0, CM084269_1_35627080.0, CM084268_1_2713890.0, CM084266_1_64164380.0, CM084265_1_71899241.0, CM084268_1_28845522.0, CM084274_1_4694855.0, CM084266_1_57882817.1, CM084268_1_28845789.1, CM084264_1_26777914.1, CM084274_1_4686930.0, CM084267_1_2652526.0, CM084265_1_790976.1",50,0.43,"adapter_trim.F0-B7.bam",-0.74,"adapter_trim.F0-B25.bam",-0.53
"452","adapter_trim.F1-B4-pH8.bam","CM084271_1_43934352.1, CM084267_1_2081906.1, CM084279_1_31409261.0, CM084265_1_68807639.1, CM084273_1_42285391.1, CM084275_1_36059252.0, CM084278_1_23555170.1, CM084266_1_68960407.0, CM084267_1_52092644.1, CM084278_1_15228738.1, CM084265_1_46089269.0, CM084265_1_794877.0, CM084269_1_40438751.0, CM084266_1_65401967.1, CM084266_1_63167162.1, CM084272_1_2072732.1, CM084272_1_18574376.0, CM084279_1_1064862.0, CM084269_1_43523893.1, CM084279_1_161074.0, CM084277_1_18545014.1, CM084279_1_16586120.0, CM084279_1_1072351.1, CM084265_1_73060812.0, CM084272_1_18189795.0, CM084264_1_34301190.1, CM084276_1_38558604.0, CM084276_1_52251.0, CM084274_1_4863343.1, CM084276_1_2855917.0, CM084265_1_72368298.1, CM084275_1_2509962.1, CM084279_1_10147738.0, CM084278_1_34806817.1, CM084265_1_71899674.1, CM084274_1_4788623.1, CM084274_1_34977131.1, CM084274_1_4788646.0, CM084269_1_35627080.0, CM084268_1_2713890.0, CM084266_1_64164380.0, CM084265_1_71899241.0, CM084268_1_28845522.0, CM084274_1_4694855.0, CM084266_1_57882817.1, CM084268_1_28845789.1, CM084264_1_26777914.1, CM084274_1_4686930.0, CM084267_1_2652526.0, CM084265_1_790976.1",50,0.63,"adapter_trim.F0-B13.bam",-0.04,"adapter_trim.F0-B7.bam",-0.24
"453","adapter_trim.F1-B8-pH75.bam","CM084271_1_43934352.1, CM084267_1_2081906.1, CM084279_1_31409261.0, CM084265_1_68807639.1, CM084273_1_42285391.1, CM084275_1_36059252.0, CM084278_1_23555170.1, CM084266_1_68960407.0, CM084267_1_52092644.1, CM084278_1_15228738.1, CM084265_1_46089269.0, CM084265_1_794877.0, CM084269_1_40438751.0, CM084266_1_65401967.1, CM084266_1_63167162.1, CM084272_1_2072732.1, CM084272_1_18574376.0, CM084279_1_1064862.0, CM084269_1_43523893.1, CM084279_1_161074.0, CM084277_1_18545014.1, CM084279_1_16586120.0, CM084279_1_1072351.1, CM084265_1_73060812.0, CM084272_1_18189795.0, CM084264_1_34301190.1, CM084276_1_38558604.0, CM084276_1_52251.0, CM084274_1_4863343.1, CM084276_1_2855917.0, CM084265_1_72368298.1, CM084275_1_2509962.1, CM084279_1_10147738.0, CM084278_1_34806817.1, CM084265_1_71899674.1, CM084274_1_4788623.1, CM084274_1_34977131.1, CM084274_1_4788646.0, CM084269_1_35627080.0, CM084268_1_2713890.0, CM084266_1_64164380.0, CM084265_1_71899241.0, CM084268_1_28845522.0, CM084274_1_4694855.0, CM084266_1_57882817.1, CM084268_1_28845789.1, CM084264_1_26777914.1, CM084274_1_4686930.0, CM084267_1_2652526.0, CM084265_1_790976.1",50,0.38,"adapter_trim.F0-B16.bam",-0.33,"adapter_trim.F0-B11.bam",-0.42
"454","adapter_trim.F1-J158-pH8.bam","CM084266_1_57884345.0, CM084271_1_44134413.0, CM084278_1_22654601.1, CM084272_1_33462360.0, CM084276_1_2855915.1, CM084269_1_1555101.0, CM084266_1_58111750.1, CM084267_1_1134424.1, CM084264_1_72054053.1, CM084267_1_52896140.1, CM084272_1_18574380.1, CM084265_1_68868203.0, CM084269_1_15809963.1, CM084264_1_8233152.1, CM084278_1_5144752.1, CM084276_1_20157216.1, CM084266_1_70181836.1, CM084266_1_70400231.0, CM084265_1_1229890.0, CM084269_1_15809957.0, CM084274_1_4708748.0, CM084277_1_1858867.1, CM084267_1_50994309.0, CM084271_1_257113.1, CM084264_1_73308596.1, CM084278_1_20591128.1, CM084264_1_72118697.0, CM084267_1_51167077.1, CM084264_1_71718001.1, CM084269_1_43524375.1, CM084265_1_69924480.1, CM084266_1_71319410.1, CM084266_1_58087045.1, CM084276_1_37353154.0, CM084264_1_70210134.0, CM084269_1_46733079.1, CM084274_1_4864007.0, CM084271_1_344606.1, CM084266_1_65993531.0, CM084265_1_68806465.0, CM084274_1_4788661.1, CM084268_1_50679553.0, CM084269_1_46692099.0, CM084268_1_42211.1, CM084279_1_1072330.0, CM084264_1_74721329.0, CM084272_1_33572878.1, CM084277_1_10628715.0, CM084269_1_1558041.1, CM084264_1_26771529.0",50,0.15,"adapter_trim.F0-B10.bam",-0.51,"adapter_trim.F0-B11.bam",-0.55
"455","adapter_trim.F1-J16-pH8.bam","CM084266_1_57884345.0, CM084271_1_44134413.0, CM084278_1_22654601.1, CM084272_1_33462360.0, CM084276_1_2855915.1, CM084269_1_1555101.0, CM084266_1_58111750.1, CM084267_1_1134424.1, CM084264_1_72054053.1, CM084267_1_52896140.1, CM084272_1_18574380.1, CM084265_1_68868203.0, CM084269_1_15809963.1, CM084264_1_8233152.1, CM084278_1_5144752.1, CM084276_1_20157216.1, CM084266_1_70181836.1, CM084266_1_70400231.0, CM084265_1_1229890.0, CM084269_1_15809957.0, CM084274_1_4708748.0, CM084277_1_1858867.1, CM084267_1_50994309.0, CM084271_1_257113.1, CM084264_1_73308596.1, CM084278_1_20591128.1, CM084264_1_72118697.0, CM084267_1_51167077.1, CM084264_1_71718001.1, CM084269_1_43524375.1, CM084265_1_69924480.1, CM084266_1_71319410.1, CM084266_1_58087045.1, CM084276_1_37353154.0, CM084264_1_70210134.0, CM084269_1_46733079.1, CM084274_1_4864007.0, CM084271_1_344606.1, CM084266_1_65993531.0, CM084265_1_68806465.0, CM084274_1_4788661.1, CM084268_1_50679553.0, CM084269_1_46692099.0, CM084268_1_42211.1, CM084279_1_1072330.0, CM084264_1_74721329.0, CM084272_1_33572878.1, CM084277_1_10628715.0, CM084269_1_1558041.1, CM084264_1_26771529.0",50,0.22,"adapter_trim.F0-B13.bam",-0.59,"adapter_trim.F0-B5.bam",-0.37
"456","adapter_trim.201.bam","CM084266_1_57884345.0, CM084271_1_44134413.0, CM084278_1_22654601.1, CM084272_1_33462360.0, CM084276_1_2855915.1, CM084269_1_1555101.0, CM084266_1_58111750.1, CM084267_1_1134424.1, CM084264_1_72054053.1, CM084267_1_52896140.1, CM084272_1_18574380.1, CM084265_1_68868203.0, CM084269_1_15809963.1, CM084264_1_8233152.1, CM084278_1_5144752.1, CM084276_1_20157216.1, CM084266_1_70181836.1, CM084266_1_70400231.0, CM084265_1_1229890.0, CM084269_1_15809957.0, CM084274_1_4708748.0, CM084277_1_1858867.1, CM084267_1_50994309.0, CM084271_1_257113.1, CM084264_1_73308596.1, CM084278_1_20591128.1, CM084264_1_72118697.0, CM084267_1_51167077.1, CM084264_1_71718001.1, CM084269_1_43524375.1, CM084265_1_69924480.1, CM084266_1_71319410.1, CM084266_1_58087045.1, CM084276_1_37353154.0, CM084264_1_70210134.0, CM084269_1_46733079.1, CM084274_1_4864007.0, CM084271_1_344606.1, CM084266_1_65993531.0, CM084265_1_68806465.0, CM084274_1_4788661.1, CM084268_1_50679553.0, CM084269_1_46692099.0, CM084268_1_42211.1, CM084279_1_1072330.0, CM084264_1_74721329.0, CM084272_1_33572878.1, CM084277_1_10628715.0, CM084269_1_1558041.1, CM084264_1_26771529.0",50,0.15,"adapter_trim.F0-B11.bam",-0.61,"adapter_trim.F0-B6.bam",-0.49
